code,ym,rev,yoy
3138,2024-03,137306.0,-2.27
3138,2024-04,145700.0,21.22
3138,2024-05,125391.0,-4.52
3138,2024-06,148151.0,13.98
3138,2024-07,161672.0,-5.15
3138,2024-08,151091.0,-3.41
3138,2024-09,158081.0,15.16
3138,2024-10,138563.0,-17.59
3138,2024-11,159201.0,-2.79
3138,2024-12,152411.0,-15.34
3138,2025-01,104347.0,-13.49
3138,2025-02,97974.0,-10.43
3138,2025-03,120665.0,-12.11
3138,2025-04,145634.0,-0.04
3138,2025-05,130227.0,3.85
3138,2025-06,143190.0,-3.34
3138,2025-07,152849.0,-5.45
3138,2025-08,153503.0,1.59
3138,2025-09,177027.0,11.98
3138,2025-10,162142.0,17.01
3138,2025-11,156118.0,-1.93
3138,2025-12,198953.0,30.53
3138,2026-01,115699.0,10.87
3138,2026-02,117055.0,19.47
3138,2026-03,159440.0,32.13
3138,2026-04,169789.0,16.58
3138,2026-05,139198.0,6.88
3138,2026-06,141121.0,-1.44
3138,2026-07,139577.0,-8.68
3141,2019-01,125795.0,5.67
3141,2019-02,93583.0,56.29
3141,2019-03,106678.0,20.17
3141,2019-04,87695.0,-13.1
3141,2019-05,97845.0,-16.52
3141,2019-06,89286.0,-26.14
3141,2019-07,84332.0,-29.69
3141,2019-08,95661.0,-21.09
3141,2019-09,112901.0,-18.01
3141,2019-10,86250.0,-19.56
3141,2019-11,101101.0,10.26
3141,2019-12,114802.0,4.17
3141,2020-01,69774.0,-44.53
3141,2020-02,80560.0,-13.91
3141,2020-03,130494.0,22.32
3141,2020-04,74021.0,-15.59
3141,2020-05,89770.0,-8.25
3141,2020-06,95603.0,7.07
3141,2020-07,100678.0,19.38
3141,2020-08,117896.0,23.24
3141,2020-09,138399.0,22.58
3141,2020-10,131628.0,52.61
3141,2020-11,157786.0,56.06
3141,2020-12,152263.0,32.63
3141,2021-01,159469.0,128.55
3141,2021-02,157571.0,95.59
3141,2021-03,184544.0,41.41
3141,2021-04,186991.0,152.61
3141,2021-05,190264.0,111.94
3141,2021-06,193503.0,102.4
3141,2021-07,266583.0,164.78
3141,2021-08,264275.0,124.15
3141,2021-09,289909.0,109.47
3141,2021-10,274366.0,108.44
3141,2021-11,271692.0,72.19
3141,2021-12,249190.0,63.65
3141,2022-01,260389.0,63.28
3141,2022-02,223098.0,41.58
3141,2022-03,249256.0,35.06
3141,2022-04,250985.0,34.22
3141,2022-05,258928.0,36.08
3141,2022-06,256273.0,32.43
3141,2022-07,228353.0,-14.34
3141,2022-08,208757.0,-21.0
3141,2022-09,181876.0,-37.26
3141,2022-10,104036.0,-62.08
3141,2022-11,103955.0,-61.73
3141,2022-12,190224.0,-23.66
3141,2023-01,191433.0,-26.48
3141,2023-02,179850.0,-19.38
3141,2023-03,212708.0,-14.66
3141,2023-04,125697.0,-49.91
3141,2023-05,132418.0,-48.85
3141,2023-06,184641.0,-27.95
3141,2023-07,158858.0,-30.43
3141,2023-08,150709.0,-27.8
3141,2023-09,131715.0,-27.57
3141,2023-10,129531.0,24.5
3141,2023-11,127831.0,22.96
3141,2023-12,127493.0,-32.97
3141,2024-01,113611.0,-40.65
3141,2024-02,99167.0,-44.86
3141,2024-03,125201.0,-41.13
3141,2024-04,145319.0,15.61
3141,2024-05,124966.0,-5.62
3141,2024-06,143824.0,-22.1
3141,2024-07,119658.0,-24.67
3141,2024-08,129518.0,-14.06
3141,2024-09,117172.0,-11.04
3141,2024-10,127169.0,-1.82
3141,2024-11,129512.0,1.31
3141,2024-12,132273.0,3.74
3141,2025-01,120751.0,6.28
3141,2025-02,100001.0,0.84
3141,2025-03,114562.0,-8.49
3141,2025-04,138522.0,-4.67
3141,2025-05,152733.0,22.21
3141,2025-06,167883.0,16.72
3141,2025-07,154490.0,29.1
3141,2025-08,134686.0,3.99
3141,2025-09,145526.0,24.19
3141,2025-10,142857.0,12.33
3141,2025-11,131007.0,1.15
3141,2025-12,111099.0,-16.0
3141,2026-01,128759.0,6.63
3141,2026-02,105178.0,5.17
3141,2026-03,130357.0,13.78
3141,2026-04,151690.0,9.5
3141,2026-05,183105.0,19.88
3141,2026-06,186093.0,10.84
3141,2026-07,215671.0,39.6
3147,2019-01,409063.0,92.58
3147,2019-02,281360.0,164.09
3147,2019-03,281049.0,19.92
3147,2019-04,331766.0,47.89
3147,2019-05,209008.0,-36.08
3147,2019-06,179604.0,-18.39
3147,2019-07,350241.0,24.82
3147,2019-08,176405.0,7.85
3147,2019-09,261318.0,31.8
3147,2019-10,232897.0,-26.83
3147,2019-11,202452.0,-35.26
3147,2019-12,269886.0,-11.21
3147,2020-01,174316.0,-57.38
3147,2020-02,180365.0,-35.89
3147,2020-03,177103.0,-36.98
3147,2020-04,185637.0,-44.04
3147,2020-05,239282.0,14.48
3147,2020-06,197489.0,9.95
3147,2020-07,208296.0,-40.52
3147,2020-08,178433.0,1.14
3147,2020-09,186395.0,-28.67
3147,2020-10,246576.0,5.87
3147,2020-11,241217.0,19.14
3147,2020-12,364073.0,34.89
3147,2021-01,258427.0,48.25
3147,2021-02,332256.0,84.21
3147,2021-03,324616.0,83.29
3147,2021-04,384650.0,107.2
3147,2021-05,346547.0,44.82
3147,2021-06,375213.0,89.99
3147,2021-07,439871.0,111.17
3147,2021-08,440025.0,146.6
3147,2021-09,471532.0,152.97
3147,2021-10,451011.0,82.9
3147,2021-11,437247.0,81.26
3147,2021-12,395330.0,8.58
3147,2022-01,260481.0,0.79
3147,2022-02,234404.0,-29.45
3147,2022-03,287622.0,-11.39
3147,2022-04,315162.0,-18.06
3147,2022-05,355863.0,2.68
3147,2022-06,393886.0,4.97
3147,2022-07,274460.0,-37.6
3147,2022-08,255365.0,-41.96
3147,2022-09,274843.0,-41.71
3147,2022-10,258760.0,-42.62
3147,2022-11,286873.0,-34.39
3147,2022-12,269326.0,-31.87
3147,2023-01,229870.0,-11.75
3147,2023-02,227241.0,-3.05
3147,2023-03,321857.0,11.9
3147,2023-04,297686.0,-5.54
3147,2023-05,420074.0,18.04
3147,2023-06,342142.0,-13.13
3147,2023-07,306495.0,11.67
3147,2023-08,363102.0,42.18
3147,2023-09,344356.0,25.29
3147,2023-10,437549.0,69.09
3147,2023-11,341816.0,19.15
3147,2023-12,356990.0,32.54
3147,2024-01,428484.0,86.4
3147,2024-02,257074.0,13.12
3147,2024-03,322489.0,0.19
3147,2024-04,281024.0,-5.59
3147,2024-05,377768.0,-10.07
3147,2024-06,310843.0,-9.14
3147,2024-07,447611.0,46.04
3147,2024-08,510507.0,40.59
3147,2024-09,435207.0,26.38
3147,2024-10,521988.0,19.29
3147,2024-11,483544.0,41.46
3147,2024-12,595725.0,66.87
3147,2025-01,460388.0,7.44
3147,2025-02,1304802.0,407.55
3147,2025-03,1384986.0,329.46
3147,2025-04,575203.0,104.68
3147,2025-05,331350.0,-12.28
3147,2025-06,403805.0,29.9
3147,2025-07,720023.0,60.85
3147,2025-08,460436.0,-9.8
3147,2025-09,457444.0,5.1
3147,2025-10,1180844.0,126.22
3147,2025-11,507873.0,5.03
3147,2025-12,389361.0,-34.64
3147,2026-01,1411601.0,206.61
3147,2026-02,740569.0,-43.24
3147,2026-03,832188.0,-39.91
3147,2026-04,1093294.0,90.07
3147,2026-05,3023389.0,812.44
3147,2026-06,1754637.0,334.52
3147,2026-07,1565626.0,117.44
3149,2019-01,295262.0,-2.56
3149,2019-02,174107.0,-14.25
3149,2019-03,247360.0,-17.93
3149,2019-04,224011.0,-33.84
3149,2019-05,229159.0,-48.81
3149,2019-06,212037.0,-50.92
3149,2019-07,230369.0,-45.34
3149,2019-08,259820.0,-40.43
3149,2019-09,261075.0,-39.93
3149,2019-10,247296.0,-37.8
3149,2019-11,214064.0,-42.42
3149,2019-12,271515.0,227.34
3149,2020-01,130994.0,-55.63
3149,2020-02,99685.0,-42.74
3149,2020-03,170892.0,-30.91
3149,2020-04,218538.0,-2.44
3149,2020-05,242999.0,6.03
3149,2020-06,224079.0,5.67
3149,2020-07,235738.0,2.33
3149,2020-08,248421.0,-4.38
3149,2020-09,247183.0,-5.32
3149,2020-10,224076.0,-9.38
3149,2020-11,217658.0,1.67
3149,2020-12,188272.0,-30.65
3149,2021-01,243320.0,85.74
3149,2021-02,164251.0,64.77
3149,2021-03,216847.0,26.89
3149,2021-04,192395.0,-11.96
3149,2021-05,195458.0,-19.56
3149,2021-06,258431.0,15.33
3149,2021-07,240766.0,2.13
3149,2021-08,208617.0,-16.02
3149,2021-09,225271.0,-8.86
3149,2021-10,207742.0,-7.28
3149,2021-11,236559.0,8.68
3149,2021-12,224176.0,19.07
3149,2022-01,215615.0,-11.38
3149,2022-02,120558.0,-26.6
3149,2022-03,159002.0,-26.67
3149,2022-04,218359.0,13.49
3149,2022-05,200280.0,2.46
3149,2022-06,238968.0,-7.53
3149,2022-07,224365.0,-6.81
3149,2022-08,229172.0,9.85
3149,2022-09,213629.0,-5.16
3149,2022-10,222310.0,7.01
3149,2022-11,232136.0,-1.86
3149,2022-12,155807.0,-30.49
3149,2023-01,114844.0,-46.73
3149,2023-02,111034.0,-7.89
3149,2023-03,170195.0,7.03
3149,2023-04,162731.0,-25.47
3149,2023-05,156135.0,-22.04
3149,2023-06,163768.0,-31.46
3149,2023-07,164089.0,-26.86
3149,2023-08,162737.0,-28.98
3149,2023-09,159050.0,-25.54
3149,2023-10,165786.0,-25.42
3149,2023-11,160557.0,-30.83
3149,2023-12,168112.0,7.89
3149,2024-01,165282.0,43.91
3149,2024-02,89129.0,-19.72
3149,2024-03,158480.0,-6.88
3149,2024-04,162836.0,0.06
3149,2024-05,198739.0,27.28
3149,2024-06,203112.0,24.02
3149,2024-07,203386.0,23.94
3149,2024-08,206819.0,27.08
3149,2024-09,229111.0,44.04
3149,2024-10,168518.0,1.64
3149,2024-11,199957.0,24.53
3149,2024-12,177812.0,5.76
3149,2025-01,178998.0,8.29
3149,2025-02,100543.0,12.8
3149,2025-03,191136.0,20.6
3149,2025-04,210504.0,29.27
3149,2025-05,195382.0,-1.68
3149,2025-06,160864.0,-20.8
3149,2025-07,172365.0,-15.25
3149,2025-08,162698.0,-21.33
3149,2025-09,256112.0,11.78
3149,2025-10,219213.0,30.08
3149,2025-11,211273.0,5.65
3149,2025-12,224452.0,26.22
3149,2026-01,273459.0,52.77
3149,2026-02,173520.0,72.58
3149,2026-03,143103.0,-25.13
3149,2026-04,170174.0,-19.15
3149,2026-05,182215.0,-6.73
3149,2026-06,202533.0,25.9
3149,2026-07,213946.0,24.12
3150,2019-01,22432.0,16.07
3150,2019-02,19253.0,26.57
3150,2019-03,23726.0,-1.07
3150,2019-04,23385.0,-1.23
3150,2019-05,20707.0,-21.58
3150,2019-06,22028.0,-22.34
3150,2019-07,20548.0,-36.26
3150,2019-08,23863.0,-46.09
3150,2019-09,22734.0,-27.07
3150,2019-10,23213.0,-2.89
3150,2019-11,21659.0,-29.5
3150,2019-12,15112.0,5.36
3150,2020-01,19353.0,-13.72
3150,2020-02,10893.0,-43.42
3150,2020-03,30483.0,28.47
3150,2020-04,11436.0,-51.09
3150,2020-05,11932.0,-42.37
3150,2020-06,25723.0,16.77
3150,2020-07,32009.0,55.77
3150,2020-08,38842.0,62.77
3150,2020-09,41378.0,82.0
3150,2020-10,31462.0,35.53
3150,2020-11,35096.0,62.03
3150,2020-12,28789.0,90.5
3150,2021-01,40303.0,108.25
3150,2021-02,30148.0,176.76
3150,2021-03,38191.0,25.28
3150,2021-04,34675.0,203.2
3150,2021-05,31591.0,164.75
3150,2021-06,34123.0,32.65
3150,2021-07,28274.0,-11.66
3150,2021-08,42689.0,9.9
3150,2021-09,30858.0,-25.42
3150,2021-10,45228.0,43.75
3150,2021-11,43396.0,23.64
3150,2021-12,26884.0,-6.61
3150,2022-01,29873.0,-25.87
3150,2022-02,27217.0,-9.72
3150,2022-03,35592.0,-6.8
3150,2022-04,34225.0,-1.29
3150,2022-05,47709.0,51.02
3150,2022-06,57784.0,69.34
3150,2022-07,47835.0,69.18
3150,2022-08,31136.0,-27.06
3150,2022-09,19118.0,-38.04
3150,2022-10,16716.0,-63.04
3150,2022-11,25645.0,-40.9
3150,2022-12,15074.0,-43.92
3150,2023-01,15418.0,-48.38
3150,2023-02,21053.0,-22.64
3150,2023-03,29476.0,-17.18
3150,2023-04,24005.0,-29.86
3150,2023-05,20707.0,-56.59
3150,2023-06,19992.0,-65.4
3150,2023-07,16838.0,-64.79
3150,2023-08,17170.0,-44.85
3150,2023-09,12326.0,-35.52
3150,2023-10,15885.0,-4.97
3150,2023-11,12938.0,-49.54
3150,2023-12,13584.0,-9.88
3150,2024-01,14940.0,-3.1
3150,2024-02,20096.0,-4.54
3150,2024-03,32657.0,10.79
3150,2024-04,34592.0,44.1
3150,2024-05,39279.0,89.68
3150,2024-06,37980.0,89.97
3150,2024-07,39102.0,132.22
3150,2024-08,34942.0,103.5
3150,2024-09,29916.0,142.7
3150,2024-10,20982.0,32.08
3150,2024-11,24192.0,86.98
3150,2024-12,16585.0,22.09
3150,2025-01,28567.0,91.21
3150,2025-02,27431.0,36.49
3150,2025-03,29924.0,-8.36
3150,2025-04,31902.0,-7.77
3150,2025-05,30276.0,-22.92
3150,2025-06,21226.0,-44.11
3150,2025-07,30458.0,-22.1
3150,2025-08,28577.0,-18.21
3150,2025-09,23114.0,-22.73
3150,2025-10,20813.0,-0.8
3150,2025-11,16912.0,-30.09
3150,2025-12,12615.0,-23.93
3150,2026-01,22784.0,-20.24
3150,2026-02,21808.0,-20.49
3150,2026-03,36496.0,21.96
3150,2026-04,31450.0,-1.41
3150,2026-05,28811.0,-4.83
3150,2026-06,28421.0,33.89
3150,2026-07,31745.0,4.22
3152,2019-01,155689.0,15.32
3152,2019-02,120161.0,8.98
3152,2019-03,150001.0,3.43
3152,2019-04,150033.0,0.0
3152,2019-05,141525.0,-6.89
3152,2019-06,138007.0,-10.96
3152,2019-07,138073.0,-12.11
3152,2019-08,138084.0,-12.21
3152,2019-09,138904.0,-12.09
3152,2019-10,141014.0,-12.42
3152,2019-11,145117.0,-11.0
3152,2019-12,151016.0,-5.91
3152,2020-01,156012.0,0.2
3152,2020-02,160055.0,33.2
3152,2020-03,165032.0,10.02
3152,2020-04,170003.0,13.31
3152,2020-05,173810.0,22.81
3152,2020-06,176973.0,28.23
3152,2020-07,180088.0,30.42
3152,2020-08,185062.0,34.02
3152,2020-09,190085.0,36.84
3152,2020-10,195032.0,38.3
3152,2020-11,208905.0,43.95
3152,2020-12,231595.0,53.35
3152,2021-01,250004.0,60.24
3152,2021-02,230304.0,43.89
3152,2021-03,265151.0,60.66
3152,2021-04,280227.0,64.83
3152,2021-05,285036.0,63.99
3152,2021-06,286035.0,61.62
3152,2021-07,286106.0,58.87
3152,2021-08,250157.0,35.17
3152,2021-09,202120.0,6.33
3152,2021-10,196024.0,0.5
3152,2021-11,170003.0,-18.62
3152,2021-12,145136.0,-37.33
3152,2022-01,146473.0,-41.41
3152,2022-02,118059.0,-48.73
3152,2022-03,140089.0,-47.16
3152,2022-04,134064.0,-52.15
3152,2022-05,130235.0,-54.3
3152,2022-06,115011.0,-59.79
3152,2022-07,107015.0,-62.59
3152,2022-08,107022.0,-57.21
3152,2022-09,110106.0,-45.52
3152,2022-10,120517.0,-38.51
3152,2022-11,121550.0,-28.5
3152,2022-12,115142.0,-20.66
3152,2023-01,100734.0,-31.22
3152,2023-02,105062.0,-11.0
3152,2023-03,112208.0,-19.9
3152,2023-04,113492.0,-15.34
3152,2023-05,120029.0,-7.83
3152,2023-06,126168.0,9.7
3152,2023-07,128140.0,19.74
3152,2023-08,131833.0,23.18
3152,2023-09,136062.0,23.57
3152,2023-10,137874.0,14.4
3152,2023-11,139010.0,14.36
3152,2023-12,137583.0,19.48
3152,2024-01,147864.0,46.78
3152,2024-02,120381.0,14.58
3152,2024-03,134260.0,19.65
3152,2024-04,134442.0,18.45
3152,2024-05,134488.0,12.04
3152,2024-06,135156.0,7.12
3152,2024-07,143440.0,11.94
3152,2024-08,142116.0,7.8
3152,2024-09,143088.0,5.16
3152,2024-10,152331.0,10.48
3152,2024-11,158806.0,14.24
3152,2024-12,143431.0,4.25
3152,2025-01,133254.0,-9.88
3152,2025-02,130729.0,8.59
3152,2025-03,122239.0,-8.95
3152,2025-04,125073.0,-6.96
3152,2025-05,115694.0,-13.97
3152,2025-06,115844.0,-14.28
3152,2025-07,115238.0,-19.66
3152,2025-08,111397.0,-21.61
3152,2025-09,111674.0,-21.95
3152,2025-10,113299.0,-25.62
3152,2025-11,115421.0,-27.31
3152,2025-12,116101.0,-19.05
3152,2026-01,121166.0,-9.07
3152,2026-02,110189.0,-15.71
3152,2026-03,121070.0,-0.95
3152,2026-04,127134.0,1.64
3152,2026-05,136114.0,17.65
3152,2026-06,143118.0,23.54
3152,2026-07,145418.0,26.18
3158,2019-01,40920.0,1.52
3158,2019-02,40179.0,8.0
3158,2019-03,41867.0,-7.19
3158,2019-04,45164.0,-3.73
3158,2019-05,46301.0,-3.94
3158,2019-06,54593.0,7.36
3158,2019-07,47407.0,7.42
3158,2019-08,42882.0,4.52
3158,2019-09,46565.0,9.72
3158,2019-10,49021.0,4.66
3158,2019-11,55207.0,3.65
3158,2019-12,69336.0,10.75
3158,2020-01,44058.0,7.66
3158,2020-02,43282.0,7.72
3158,2020-03,44578.0,6.47
3158,2020-04,54088.0,19.75
3158,2020-05,53321.0,15.16
3158,2020-06,68870.0,26.15
3158,2020-07,52100.0,9.89
3158,2020-08,59326.0,38.34
3158,2020-09,57467.0,23.41
3158,2020-10,56021.0,14.27
3158,2020-11,60079.0,8.82
3158,2020-12,73285.0,5.69
3158,2021-01,56321.0,27.83
3158,2021-02,56907.0,31.47
3158,2021-03,57207.0,28.33
3158,2021-04,61445.0,13.6
3158,2021-05,62099.0,16.46
3158,2021-06,69593.0,1.04
3158,2021-07,66178.0,27.02
3158,2021-08,61069.0,2.93
3158,2021-09,67383.0,17.25
3158,2021-10,64370.0,14.9
3158,2021-11,67913.0,13.03
3158,2021-12,79084.0,7.91
3158,2022-01,66022.0,17.22
3158,2022-02,62892.0,10.51
3158,2022-03,61713.0,7.87
3158,2022-04,62933.0,2.42
3158,2022-05,64617.0,4.05
3158,2022-06,78469.0,12.75
3158,2022-07,65428.0,-1.13
3158,2022-08,62165.0,1.79
3158,2022-09,61708.0,-8.42
3158,2022-10,81723.0,26.95
3158,2022-11,67281.0,-0.93
3158,2022-12,78448.0,-0.8
3158,2023-01,64171.0,-2.8
3158,2023-02,57958.0,-7.84
3158,2023-03,64750.0,4.92
3158,2023-04,70504.0,12.03
3158,2023-05,72873.0,12.77
3158,2023-06,68173.0,-13.12
3158,2023-07,71340.0,9.03
3158,2023-08,65986.0,6.14
3158,2023-09,69535.0,12.68
3158,2023-10,73519.0,-10.03
3158,2023-11,74622.0,10.91
3158,2023-12,70056.0,-10.69
3158,2024-01,67340.0,4.93
3158,2024-02,63035.0,8.75
3158,2024-03,68196.0,5.32
3158,2024-04,72086.0,2.24
3158,2024-05,75933.0,4.19
3158,2024-06,72003.0,5.61
3158,2024-07,76128.0,6.71
3158,2024-08,78059.0,18.29
3158,2024-09,80731.0,16.1
3158,2024-10,84000.0,14.25
3158,2024-11,92330.0,23.73
3158,2024-12,115665.0,65.1
3158,2025-01,75980.0,12.83
3158,2025-02,76490.0,21.34
3158,2025-03,79275.0,16.24
3158,2025-04,78459.0,8.84
3158,2025-05,82189.0,8.23
3158,2025-06,84698.0,17.63
3158,2025-07,79921.0,4.98
3158,2025-08,79307.0,1.59
3158,2025-09,85447.0,5.84
3158,2025-10,89011.0,5.96
3158,2025-11,97755.0,5.87
3158,2025-12,103832.0,-10.23
3158,2026-01,84725.0,11.5
3158,2026-02,80546.0,5.3
3158,2026-03,96360.0,21.55
3158,2026-04,88068.0,12.24
3158,2026-05,91918.0,11.83
3158,2026-06,114761.0,35.49
3158,2026-07,106191.0,32.86
3162,2019-01,59720.0,18.32
3162,2019-02,64822.0,80.1
3162,2019-03,70129.0,42.79
3162,2019-04,79284.0,58.4
3162,2019-05,51599.0,16.2
3162,2019-06,50691.0,-15.19
3162,2019-07,60571.0,4.11
3162,2019-08,93197.0,27.72
3162,2019-09,79979.0,24.69
3162,2019-10,68671.0,2.35
3162,2019-11,59721.0,19.06
3162,2019-12,97288.0,127.34
3162,2020-01,63637.0,6.55
3162,2020-02,38809.0,-40.12
3162,2020-03,88487.0,26.17
3162,2020-04,77890.0,-1.75
3162,2020-05,38799.0,-24.8
3162,2020-06,34955.0,-31.04
3162,2020-07,50478.0,-16.66
3162,2020-08,69923.0,-24.97
3162,2020-09,77397.0,-3.22
3162,2020-10,112659.0,64.05
3162,2020-11,96185.0,61.05
3162,2020-12,144605.0,48.63
3162,2021-01,120537.0,89.41
3162,2021-02,60769.0,56.58
3162,2021-03,107186.0,21.13
3162,2021-04,106184.0,36.32
3162,2021-05,91022.0,134.59
3162,2021-06,168835.0,383.0
3162,2021-07,84788.0,67.97
3162,2021-08,133721.0,91.24
3162,2021-09,95464.0,23.34
3162,2021-10,91850.0,-18.47
3162,2021-11,171170.0,77.95
3162,2021-12,113700.0,-21.37
3162,2022-01,141129.0,17.08
3162,2022-02,76213.0,25.41
3162,2022-03,132828.0,23.92
3162,2022-04,139795.0,31.65
3162,2022-05,131008.0,43.93
3162,2022-06,255726.0,51.46
3162,2022-07,186819.0,120.33
3162,2022-08,230981.0,72.73
3162,2022-09,207325.0,117.17
3162,2022-10,307776.0,235.08
3162,2022-11,313810.0,83.33
3162,2022-12,308183.0,171.04
3162,2023-01,206039.0,45.99
3162,2023-02,399474.0,424.15
3162,2023-03,246679.0,85.71
3162,2023-04,301155.0,115.42
3162,2023-05,278382.0,112.49
3162,2023-06,249467.0,-2.44
3162,2023-07,249097.0,33.33
3162,2023-08,280116.0,21.27
3162,2023-09,270444.0,30.44
3162,2023-10,314172.0,2.07
3162,2023-11,381718.0,21.63
3162,2023-12,423892.0,37.54
3162,2024-01,272955.0,32.47
3162,2024-02,138562.0,-65.31
3162,2024-03,278241.0,12.79
3162,2024-04,279221.0,-7.28
3162,2024-05,316621.0,13.73
3162,2024-06,356083.0,42.73
3162,2024-07,365294.0,46.64
3162,2024-08,409763.0,46.28
3162,2024-09,531098.0,96.38
3162,2024-10,514354.0,63.71
3162,2024-11,598815.0,56.87
3162,2024-12,690421.0,62.87
3162,2025-01,572741.0,109.82
3162,2025-02,629045.0,353.98
3162,2025-03,638159.0,129.35
3162,2025-04,689020.0,146.76
3162,2025-05,638561.0,101.67
3162,2025-06,565533.0,58.82
3162,2025-07,606160.0,65.93
3162,2025-08,565183.0,37.92
3162,2025-09,699247.0,31.66
3162,2025-10,707524.0,37.55
3162,2025-11,711076.0,18.74
3162,2025-12,746450.0,8.11
3162,2026-01,749985.0,30.94
3162,2026-02,444314.0,-29.36
3162,2026-03,774396.0,21.34
3162,2026-04,685887.0,-0.45
3162,2026-05,778108.0,21.85
3162,2026-06,897696.0,58.73
3162,2026-07,1076152.0,77.53
3163,2019-01,215699.0,10.48
3163,2019-02,162188.0,5.83
3163,2019-03,197482.0,12.64
3163,2019-04,186018.0,-10.14
3163,2019-05,180048.0,-21.42
3163,2019-06,169090.0,-26.6
3163,2019-07,196619.0,-13.74
3163,2019-08,209317.0,-6.18
3163,2019-09,228963.0,18.83
3163,2019-10,207270.0,4.4
3163,2019-11,223420.0,4.29
3163,2019-12,248392.0,33.06
3163,2020-01,192586.0,-10.71
3163,2020-02,79987.0,-50.68
3163,2020-03,223963.0,13.4
3163,2020-04,308112.0,65.63
3163,2020-05,316599.0,75.84
3163,2020-06,304916.0,80.32
3163,2020-07,298681.0,51.9
3163,2020-08,322242.0,53.94
3163,2020-09,320872.0,40.14
3163,2020-10,274187.0,32.28
3163,2020-11,227969.0,2.03
3163,2020-12,213727.0,-13.95
3163,2021-01,179308.0,-6.89
3163,2021-02,134159.0,67.72
3163,2021-03,202450.0,-9.6
3163,2021-04,203513.0,-33.94
3163,2021-05,192044.0,-39.34
3163,2021-06,178489.0,-41.46
3163,2021-07,176169.0,-41.01
3163,2021-08,182639.0,-43.32
3163,2021-09,185388.0,-42.22
3163,2021-10,196107.0,-28.47
3163,2021-11,188204.0,-17.44
3163,2021-12,277983.0,30.06
3163,2022-01,221779.0,23.68
3163,2022-02,193672.0,44.36
3163,2022-03,293801.0,45.12
3163,2022-04,317500.0,56.0
3163,2022-05,330702.0,72.2
3163,2022-06,314269.0,76.07
3163,2022-07,278159.0,57.89
3163,2022-08,237608.0,30.09
3163,2022-09,247861.0,33.69
3163,2022-10,270734.0,38.05
3163,2022-11,258878.0,37.55
3163,2022-12,245610.0,-11.64
3163,2023-01,193197.0,-12.88
3163,2023-02,189660.0,-2.07
3163,2023-03,205171.0,-30.16
3163,2023-04,206982.0,-34.8
3163,2023-05,214504.0,-35.13
3163,2023-06,231827.0,-26.23
3163,2023-07,233152.0,-16.18
3163,2023-08,248326.0,4.51
3163,2023-09,251460.0,1.45
3163,2023-10,262123.0,-3.18
3163,2023-11,274338.0,5.97
3163,2023-12,268317.0,9.24
3163,2024-01,237554.0,22.95
3163,2024-02,155064.0,-18.24
3163,2024-03,156182.0,-23.87
3163,2024-04,151778.0,-26.67
3163,2024-05,130878.0,-38.98
3163,2024-06,176791.0,-23.74
3163,2024-07,147626.0,-36.68
3163,2024-08,140363.0,-43.47
3163,2024-09,168434.0,-33.01
3163,2024-10,157909.0,-39.75
3163,2024-11,152549.0,-44.39
3163,2024-12,166142.0,-38.07
3163,2025-01,158704.0,-33.19
3163,2025-02,165097.0,6.47
3163,2025-03,200110.0,28.12
3163,2025-04,170936.0,12.62
3163,2025-05,162745.0,24.34
3163,2025-06,204803.0,15.84
3163,2025-07,163280.0,10.6
3163,2025-08,186973.0,33.2
3163,2025-09,190099.0,12.86
3163,2025-10,186088.0,17.84
3163,2025-11,213422.0,39.9
3163,2025-12,223394.0,34.45
3163,2026-01,234703.0,47.88
3163,2026-02,173919.0,5.34
3163,2026-03,247473.0,23.66
3163,2026-04,199142.0,16.5
3163,2026-05,211521.0,29.97
3163,2026-06,181188.0,-11.53
3163,2026-07,210064.0,28.65
3164,2019-01,25521.0,-25.61
3164,2019-02,18355.0,-26.02
3164,2019-03,47212.0,27.56
3164,2019-04,20427.0,-34.91
3164,2019-05,31884.0,3.12
3164,2019-06,33926.0,-3.37
3164,2019-07,26299.0,-37.53
3164,2019-08,20973.0,-46.51
3164,2019-09,42188.0,13.77
3164,2019-10,22364.0,-29.13
3164,2019-11,25967.0,-26.21
3164,2019-12,31124.0,11.71
3164,2020-01,21655.0,-15.14
3164,2020-02,17227.0,-6.14
3164,2020-03,42390.0,-10.21
3164,2020-04,26031.0,27.41
3164,2020-05,27084.0,-15.05
3164,2020-06,25339.0,-25.31
3164,2020-07,25401.0,-3.41
3164,2020-08,21028.0,0.26
3164,2020-09,32946.0,-21.9
3164,2020-10,35899.0,60.52
3164,2020-11,24498.0,-5.65
3164,2020-12,26445.0,-15.03
3164,2021-01,36597.0,69.0
3164,2021-02,26344.0,52.92
3164,2021-03,40825.0,-1.95
3164,2021-04,28873.0,10.91
3164,2021-05,38054.0,40.5
3164,2021-06,32549.0,28.45
3164,2021-07,38624.0,52.05
3164,2021-08,29139.0,38.57
3164,2021-09,37603.0,14.13
3164,2021-10,37726.0,5.08
3164,2021-11,45036.0,83.83
3164,2021-12,36559.0,38.24
3164,2022-01,40185.0,9.8
3164,2022-02,17231.0,-34.59
3164,2022-03,33538.0,-17.84
3164,2022-04,22677.0,-21.45
3164,2022-05,42272.0,11.08
3164,2022-06,30542.0,-6.16
3164,2022-07,18103.0,-53.13
3164,2022-08,32210.0,10.53
3164,2022-09,25771.0,-31.46
3164,2022-10,33456.0,-11.31
