訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0061.TW,25.0,1.34,0.0,0.0,0.93,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.4,50.0,50.0,46.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2034.TW,19.9,0.25,0.0,0.0,0.93,0.6,均線轉下出場,2026-08-17,✅,40.4,50.0,50.0,46.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1603.TW,30.9,-0.64,0.0,0.0,0.93,1.1,均線轉下出場,2026-08-17,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2423.TW,74.6,-3.12,0.0,0.0,0.92,1.0,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3308.TW,20.4,5.14,0.0,0.0,0.92,2.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3043.TW,21.4,0.95,0.0,0.0,0.92,1.1,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2505.TW,18.0,-0.55,0.0,0.0,0.92,1.2,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1536.TW,51.4,0.78,0.0,0.0,0.92,0.9,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1504.TW,71.9,1.84,0.0,0.0,0.92,1.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2009.TW,39.4,1.03,0.0,0.0,0.92,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2404.TW,1155.0,2.67,0.0,0.0,0.92,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5287.TWO,154.0,-0.65,0.0,0.0,0.92,1.3,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4416.TWO,11.1,2.76,0.0,0.0,0.92,3.7,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9103.TW,5.2,0.78,0.0,0.0,0.92,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6918.TW,74.3,0.41,0.0,0.0,0.92,1.0,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4737.TW,57.2,0.53,0.0,0.0,0.92,0.5,均線轉下出場,2026-08-17,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1453.TW,11.2,-0.88,0.0,0.0,0.91,1.0,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1618.TW,39.0,-6.47,0.0,0.0,0.91,1.7,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5907.TW,4.9,-0.2,0.0,0.0,0.91,0.5,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8131.TW,64.0,-1.84,0.0,0.0,0.91,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3669.TW,38.1,-1.04,0.0,0.0,0.91,0.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3027.TW,17.9,-0.55,0.0,0.0,0.91,0.7,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4305.TWO,43.8,0.0,0.0,0.0,0.91,0.8,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3023.TW,310.5,-0.48,0.0,0.0,0.91,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6216.TW,22.4,0.22,0.0,0.0,0.91,0.4,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4142.TW,17.2,0.58,0.0,0.0,0.91,0.3,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2471.TW,49.9,-0.5,0.0,0.0,0.91,0.4,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6863.TW,108.5,0.46,0.0,0.0,0.91,0.5,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4561.TWO,50.2,8.89,0.0,0.0,0.91,4.2,均線轉下出場,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3002.TW,17.4,3.57,0.0,0.0,0.91,2.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3060.TW,28.2,-2.08,0.0,0.0,0.9,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1256.TW,179.0,-1.1,0.0,0.0,0.9,1.0,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9919.TW,13.8,-0.0,0.0,0.0,0.9,0.1,均線轉下出場,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6929.TWO,22.5,0.0,0.0,0.0,0.9,0.2,均線轉下出場,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2114.TW,88.4,0.34,0.0,0.0,0.9,0.3,均線轉下出場,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8077.TWO,44.5,0.56,0.0,0.0,0.9,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2342.TW,40.4,-0.74,0.0,0.0,0.9,1.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2467.TW,588.0,9.91,0.0,0.0,0.9,1.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3576.TW,17.9,0.56,0.0,0.0,0.9,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
BUY,吊燈出場（Chandelier Exit）,2340.TW,31.4,3.62,27.1,13.7,0.75,1.1,多頭｜停利 27.1,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4545.TW,32.5,-0.46,0.0,0.0,0.9,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3490.TWO,42.5,7.06,0.0,0.0,0.9,3.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6624.TWO,41.8,3.47,0.0,0.0,0.9,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5014.TWO,10.1,0.0,0.0,0.0,0.89,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4952.TW,52.2,0.58,0.0,0.0,0.89,2.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1304.TW,11.8,-1.25,0.0,0.0,0.89,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6020.TWO,20.6,-1.9,0.0,0.0,0.89,0.1,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4161.TWO,22.9,-0.22,0.0,0.0,0.89,0.8,均線轉下出場,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8096.TWO,114.0,-2.15,0.0,0.0,0.89,0.9,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8435.TWO,53.6,0.94,0.0,0.0,0.89,1.2,均線轉下出場,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1731.TW,20.8,-0.72,0.0,0.0,0.89,0.7,均線轉下出場,2026-08-17,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3515.TW,220.5,-3.29,0.0,0.0,0.88,0.7,均線轉下出場,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4770.TW,218.5,0.0,0.0,0.0,0.88,0.2,均線轉下出場,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1305.TW,11.8,0.42,0.0,0.0,0.88,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3004.TW,125.0,-1.57,0.0,0.0,0.88,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3665.TW,2135.0,-2.95,0.0,0.0,0.88,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6756.TW,100.5,1.31,0.0,0.0,0.88,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4542.TWO,265.0,-0.93,0.0,0.0,0.88,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
BUY,吊燈出場（Chandelier Exit）,6715.TW,401.5,2.95,322.0,19.8,0.8,1.1,多頭｜停利 322.0,2026-08-17,✅,39.0,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6874.TWO,77.4,0.52,0.0,0.0,0.88,0.6,均線轉下出場,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3040.TW,38.0,1.07,0.0,0.0,0.88,0.1,均線轉下出場,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4580.TWO,78.7,0.25,0.0,0.0,0.88,0.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6934.TW,72.7,0.55,0.0,0.0,0.87,0.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8342.TWO,87.2,-1.8,0.0,0.0,0.87,2.0,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4961.TW,165.0,0.92,0.0,0.0,0.87,0.6,均線轉下出場,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2534.TW,17.0,1.8,0.0,0.0,0.87,0.6,均線轉下出場,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3504.TW,79.0,6.61,0.0,0.0,0.87,1.0,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1612.TW,34.5,-0.86,0.0,0.0,0.87,0.6,均線轉下出場,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2754.TWO,69.0,-0.72,0.0,0.0,0.87,0.2,均線轉下出場,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3141.TWO,73.1,1.81,0.0,0.0,0.87,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.6,50.0,50.0,45.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4935.TW,34.7,-0.57,0.0,0.0,0.86,0.7,均線轉下出場,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6189.TW,48.4,-1.02,0.0,0.0,0.86,0.9,均線轉下出場,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2420.TW,58.2,-0.68,0.0,0.0,0.86,1.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5222.TW,120.0,-2.44,0.0,0.0,0.86,0.9,均線轉下出場,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6754.TW,41.5,-0.48,0.0,0.0,0.86,0.6,均線轉下出場,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6133.TW,22.4,-1.32,0.0,0.0,0.86,1.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3059.TW,40.9,0.12,0.0,0.0,0.86,2.2,均線轉下出場,2026-08-17,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3176.TWO,34.2,1.19,0.0,0.0,0.85,1.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1762.TW,35.0,-0.14,0.0,0.0,0.85,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2528.TW,20.4,1.24,0.0,0.0,0.85,0.4,均線轉下出場,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3019.TW,141.0,2.92,0.0,0.0,0.85,1.7,均線轉下出場,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,7805.TWO,701.0,3.7,0.0,0.0,0.85,2.1,均線轉下出場,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3010.TW,127.5,0.0,0.0,0.0,0.85,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7792.TWO,252.0,0.8,0.0,0.0,0.85,1.2,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,38.0,50.0,50.0,45.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2453.TW,51.9,0.39,0.0,0.0,0.84,0.7,均線轉下出場,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4588.TW,51.3,-1.72,0.0,0.0,0.84,0.6,均線轉下出場,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4510.TWO,45.5,-2.15,0.0,0.0,0.84,3.3,均線轉下出場,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2451.TW,290.0,-0.85,0.0,0.0,0.84,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2457.TW,23.9,1.49,0.0,0.0,0.84,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8081.TW,256.0,-0.78,0.0,0.0,0.84,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1524.TW,27.1,-0.37,0.0,0.0,0.84,0.5,均線轉下出場,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6668.TW,36.1,0.98,0.0,0.0,0.84,0.8,均線轉下出場,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2070.TWO,60.9,0.66,0.0,0.0,0.84,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6781.TW,1095.0,-2.23,0.0,0.0,0.83,0.5,均線轉下出場,2026-08-17,✅,37.4,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1776.TW,17.1,0.59,0.0,0.0,0.83,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.4,50.0,50.0,45.0,中性
BUY,吊燈出場（Chandelier Exit）,1727.TW,82.6,9.99,67.7,18.1,0.75,2.5,多頭｜停利 67.7,2026-08-17,✅,37.5,50.0,50.0,45.0,中性
BUY,融資維持率創低反彈（量增）,7751.TWO,1480.0,2.42,1253.6,15.3,0.75,3.0,維持率創低+融資套牢+量增 → 搏反彈 ,2026-08-17,✅,37.5,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6761.TWO,181.0,-1.63,0.0,0.0,0.83,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.4,50.0,50.0,45.0,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,5220.TWO,20.1,0.0,0.0,0.0,0.82,0.8,均線轉下出場,2026-08-17,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6695.TW,50.2,-1.57,0.0,0.0,0.82,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.1,50.0,50.0,44.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6191.TW,85.8,-0.0,0.0,0.0,0.82,0.5,均線轉下出場,2026-08-17,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3131.TWO,2500.0,-1.38,0.0,0.0,0.82,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3684.TWO,54.0,-0.18,0.0,0.0,0.81,0.0,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8213.TW,34.0,2.88,0.0,0.0,0.81,1.1,均線轉下出場,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6152.TW,14.2,0.71,0.0,0.0,0.81,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4912.TW,92.3,1.1,0.0,0.0,0.81,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2426.TW,73.2,9.91,0.0,0.0,0.81,1.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4154.TWO,12.2,0.41,0.0,0.0,0.81,0.2,均線轉下出場,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6655.TW,116.5,0.0,0.0,0.0,0.81,0.3,均線轉下出場,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2498.TW,40.9,0.99,0.0,0.0,0.81,0.8,均線轉下出場,2026-08-17,✅,36.8,50.0,50.0,44.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6438.TW,147.5,2.08,0.0,0.0,0.8,0.8,均線轉下出場,2026-08-17,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7769.TW,6750.0,2.43,0.0,0.0,0.8,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6937.TW,281.0,0.36,0.0,0.0,0.8,0.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6153.TW,16.8,-1.18,0.0,0.0,0.8,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1717.TW,71.8,0.14,0.0,0.0,0.8,0.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3588.TW,54.2,-0.55,0.0,0.0,0.79,0.3,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.2,50.0,50.0,44.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6792.TW,58.6,-0.51,0.0,0.0,0.79,0.7,X型態+籌碼預警,2026-08-17,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2436.TW,66.4,-3.91,0.0,0.0,0.79,1.1,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1773.TW,157.5,0.0,0.0,0.0,0.79,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,36.2,50.0,50.0,44.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3041.TW,23.0,-1.29,0.0,0.0,0.78,0.8,均線轉下出場,2026-08-17,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2374.TW,70.9,0.57,0.0,0.0,0.78,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.9,50.0,50.0,44.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3150.TW,17.1,-0.58,0.0,0.0,0.78,1.3,均線轉下出場,2026-08-17,✅,35.9,50.0,50.0,44.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6692.TWO,24.5,2.3,0.0,0.0,0.78,0.7,均線轉下出場,2026-08-17,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8215.TW,24.9,1.22,0.0,0.0,0.78,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4540.TW,61.2,2.51,0.0,0.0,0.78,1.7,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2740.TWO,29.9,-2.76,0.0,0.0,0.77,2.4,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3583.TW,729.0,2.53,0.0,0.0,0.77,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3035.TW,177.0,2.02,0.0,0.0,0.77,0.5,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7822.TW,897.0,2.75,0.0,0.0,0.77,0.9,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6526.TW,605.0,-0.82,0.0,0.0,0.77,0.8,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1802.TW,58.8,1.55,0.0,0.0,0.77,1.1,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.6,50.0,50.0,44.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2328.TW,45.4,-0.33,0.0,0.0,0.76,0.6,X型態+籌碼預警,2026-08-17,✅,35.3,50.0,50.0,44.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3661.TW,4060.0,-3.56,0.0,0.0,0.76,2.0,均線轉下出場,2026-08-17,✅,35.3,50.0,50.0,44.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3708.TW,103.5,2.99,0.0,0.0,0.76,0.7,均線轉下出場,2026-08-17,✅,35.3,50.0,50.0,44.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8088.TWO,47.1,-2.38,0.0,0.0,0.76,0.6,扣抵預警+籌碼（A即將成立）,2026-08-17,✅,35.3,50.0,50.0,44.1,中性
