訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1308.TW,13.6,-0.37,0.0,0.0,0.93,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.4,50.0,50.0,46.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1726.TW,77.4,0.13,0.0,0.0,0.92,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2727.TW,236.5,-2.07,0.0,0.0,0.92,0.5,均線轉下出場,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2897.TW,10.1,0.0,0.0,0.0,0.92,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2945.TW,40.5,0.0,0.0,0.0,0.92,4.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6120.TW,12.9,-3.01,0.0,0.0,0.92,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5538.TW,34.0,-4.1,0.0,0.0,0.92,2.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2505.TW,18.1,0.28,0.0,0.0,0.92,0.8,均線轉下出場,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8481.TW,40.8,0.87,0.0,0.0,0.92,0.5,均線轉下出場,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6281.TW,51.5,-0.19,0.0,0.0,0.92,0.3,均線轉下出場,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9910.TW,71.3,1.57,0.0,0.0,0.92,1.1,均線轉下出場,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2331.TW,19.2,-3.76,0.0,0.0,0.92,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8341.TW,76.9,-0.39,0.0,0.0,0.92,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2359.TW,140.5,-8.47,0.0,0.0,0.92,1.2,均線轉下出場,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3622.TW,54.9,1.1,0.0,0.0,0.92,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,40.1,50.0,50.0,46.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9912.TW,12.4,0.4,0.0,0.0,0.91,0.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9942.TW,117.5,-0.84,0.0,0.0,0.91,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6937.TW,287.0,6.1,0.0,0.0,0.91,1.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1583.TW,49.5,-0.3,0.0,0.0,0.91,1.7,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9931.TW,33.8,0.6,0.0,0.0,0.91,0.3,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3032.TW,78.6,-3.32,0.0,0.0,0.91,0.7,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9926.TW,49.0,-0.51,0.0,0.0,0.91,0.4,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1472.TW,89.0,0.11,0.0,0.0,0.91,0.2,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6136.TW,25.0,-0.79,0.0,0.0,0.91,1.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5533.TW,13.9,-0.36,0.0,0.0,0.91,0.7,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6592.TW,61.0,0.49,0.0,0.0,0.91,0.9,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3543.TW,37.1,-1.72,0.0,0.0,0.91,0.7,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6581.TW,108.0,0.0,0.0,0.0,0.91,0.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9902.TW,13.8,-0.36,0.0,0.0,0.91,0.6,均線轉下出場,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2542.TW,44.5,0.45,0.0,0.0,0.91,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5484.TW,41.7,-8.05,0.0,0.0,0.91,1.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0061.TW,25.0,0.08,0.0,0.0,0.91,2.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8081.TW,270.0,0.75,0.0,0.0,0.91,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.8,50.0,50.0,45.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6929.TWO,23.1,1.09,0.0,0.0,0.9,1.7,均線轉下出場,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5529.TWO,21.4,-0.47,0.0,0.0,0.9,0.9,均線轉下出場,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8923.TWO,19.0,1.06,0.0,0.0,0.9,1.2,均線轉下出場,2026-08-10,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4142.TW,17.4,-0.85,0.0,0.0,0.9,0.7,均線轉下出場,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2013.TW,41.4,0.12,0.0,0.0,0.9,1.5,均線轉下出場,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1752.TW,32.1,0.63,0.0,0.0,0.9,1.0,均線轉下出場,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6781.TW,1175.0,-1.67,0.0,0.0,0.9,1.9,均線轉下出場,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2412.TW,136.0,-0.37,0.0,0.0,0.9,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1725.TW,30.6,-0.97,0.0,0.0,0.9,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9918.TW,42.7,0.35,0.0,0.0,0.9,0.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5007.TW,56.4,0.53,0.0,0.0,0.9,3.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3308.TW,19.3,-1.78,0.0,0.0,0.9,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8271.TW,234.5,-0.42,0.0,0.0,0.9,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.5,50.0,50.0,45.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6641.TW,18.0,-1.37,0.0,0.0,0.89,0.2,均線轉下出場,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4133.TW,21.0,-1.41,0.0,0.0,0.89,0.2,均線轉下出場,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2534.TW,17.0,-0.58,0.0,0.0,0.89,0.4,均線轉下出場,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4952.TW,49.0,-1.41,0.0,0.0,0.89,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3413.TW,305.5,-0.65,0.0,0.0,0.89,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3504.TW,73.6,-0.41,0.0,0.0,0.89,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8201.TW,12.0,0.0,0.0,0.0,0.89,0.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6020.TWO,21.0,2.19,0.0,0.0,0.89,3.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4967.TW,274.5,-2.14,0.0,0.0,0.89,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1504.TW,67.4,0.3,0.0,0.0,0.89,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,39.2,50.0,50.0,45.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4747.TWO,56.1,3.7,0.0,0.0,0.88,1.9,均線轉下出場,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2049.TW,368.0,-4.91,0.0,0.0,0.88,1.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1762.TW,36.1,-1.37,0.0,0.0,0.88,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1717.TW,71.9,2.71,0.0,0.0,0.88,1.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4148.TW,32.5,6.04,0.0,0.0,0.88,3.9,均線轉下出場,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7704.TWO,64.1,-0.16,0.0,0.0,0.88,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9919.TW,13.9,-0.36,0.0,0.0,0.88,0.2,均線轉下出場,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1454.TW,12.8,0.39,0.0,0.0,0.88,0.1,均線轉下出場,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2460.TW,31.4,-1.42,0.0,0.0,0.88,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
BUY,吊燈出場（Chandelier Exit）,3057.TW,16.8,6.69,14.1,15.9,0.8,2.5,多頭｜停利 14.1,2026-08-11,✅,39.0,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3260.TWO,405.5,-1.34,0.0,0.0,0.88,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5469.TW,75.9,0.0,0.0,0.0,0.88,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6790.TW,38.2,0.0,0.0,0.0,0.88,0.7,均線轉下出場,2026-08-11,✅,38.9,50.0,50.0,45.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1341.TW,58.7,-0.84,0.0,0.0,0.87,1.6,均線轉下出場,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4580.TWO,78.8,0.51,0.0,0.0,0.87,4.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6225.TW,30.5,9.93,0.0,0.0,0.87,2.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1524.TW,27.2,0.18,0.0,0.0,0.87,0.5,均線轉下出場,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1460.TW,6.7,0.15,0.0,0.0,0.87,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2702.TW,12.4,0.0,0.0,0.0,0.87,0.7,均線轉下出場,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3045.TW,109.5,-0.9,0.0,0.0,0.87,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2420.TW,57.1,1.06,0.0,0.0,0.87,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3004.TW,127.0,0.4,0.0,0.0,0.87,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1256.TW,179.5,0.84,0.0,0.0,0.87,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1304.TW,11.9,-1.24,0.0,0.0,0.87,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.6,50.0,50.0,45.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2436.TW,67.0,-0.59,0.0,0.0,0.86,1.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.3,50.0,50.0,45.3,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3356.TW,58.6,1.74,0.0,0.0,0.86,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.3,50.0,50.0,45.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1235.TW,36.2,-0.82,0.0,0.0,0.85,0.2,均線轉下出場,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8488.TW,10.1,1.5,0.0,0.0,0.85,7.8,均線轉下出場,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1776.TW,17.0,0.29,0.0,0.0,0.85,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2351.TW,169.5,0.59,0.0,0.0,0.85,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2423.TW,72.9,0.55,0.0,0.0,0.85,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6761.TWO,174.0,3.57,0.0,0.0,0.85,4.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4766.TW,343.0,1.33,0.0,0.0,0.85,0.8,均線轉下出場,2026-08-11,✅,38.0,50.0,50.0,45.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2363.TW,57.0,5.56,0.0,0.0,0.84,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2399.TW,42.5,-2.75,0.0,0.0,0.84,0.9,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2413.TW,44.2,-1.34,0.0,0.0,0.84,2.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.7,50.0,50.0,45.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4137.TW,96.0,0.1,0.0,0.0,0.84,1.2,均線轉下出場,2026-08-11,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1533.TW,32.1,-3.02,0.0,0.0,0.84,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.7,50.0,50.0,45.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3035.TW,176.0,-1.12,0.0,0.0,0.83,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.4,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1720.TW,56.4,-0.53,0.0,0.0,0.83,0.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.4,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8088.TWO,49.2,1.44,0.0,0.0,0.83,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.4,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8215.TW,24.8,-2.94,0.0,0.0,0.83,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.4,50.0,50.0,45.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2530.TW,19.2,-0.77,0.0,0.0,0.83,0.3,均線轉下出場,2026-08-11,✅,37.4,50.0,50.0,45.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6415.TW,466.5,0.32,0.0,0.0,0.82,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6526.TW,620.0,-1.12,0.0,0.0,0.82,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.1,50.0,50.0,44.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5522.TW,65.1,0.0,0.0,0.0,0.82,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,37.1,50.0,50.0,44.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6655.TW,118.5,0.85,0.0,0.0,0.81,0.6,均線轉下出場,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2467.TW,532.0,-3.27,0.0,0.0,0.81,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6470.TWO,42.3,-1.05,0.0,0.0,0.81,0.7,均線轉下出場,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2070.TWO,59.0,0.0,0.0,0.0,0.81,1.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3167.TW,635.0,-3.05,0.0,0.0,0.81,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5543.TWO,26.2,-0.38,0.0,0.0,0.81,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2340.TW,31.0,-2.66,0.0,0.0,0.81,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.8,50.0,50.0,44.7,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2328.TW,46.1,-2.02,0.0,0.0,0.8,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6285.TW,254.0,-0.78,0.0,0.0,0.8,1.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.5,50.0,50.0,44.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1519.TW,703.0,4.77,0.0,0.0,0.79,1.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.2,50.0,50.0,44.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6438.TW,145.0,-1.36,0.0,0.0,0.79,0.4,均線轉下出場,2026-08-11,✅,36.2,50.0,50.0,44.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5244.TW,33.2,-0.6,0.0,0.0,0.79,0.5,均線轉下出場,2026-08-11,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2451.TW,286.0,-3.21,0.0,0.0,0.79,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4905.TWO,69.3,1.61,0.0,0.0,0.79,3.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2402.TW,55.6,0.18,0.0,0.0,0.79,0.6,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,36.2,50.0,50.0,44.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6419.TWO,151.5,4.48,0.0,0.0,0.78,2.8,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1802.TW,55.9,2.19,0.0,0.0,0.78,1.0,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3131.TWO,2390.0,-3.24,0.0,0.0,0.78,1.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3684.TWO,52.9,0.0,0.0,0.0,0.78,0.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2374.TW,71.1,-1.8,0.0,0.0,0.78,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3533.TW,1990.0,1.53,0.0,0.0,0.78,1.1,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4413.TWO,15.5,1.31,0.0,0.0,0.78,1.2,均線轉下出場,2026-08-11,✅,35.9,50.0,50.0,44.4,中性
BUY,吊燈出場（Chandelier Exit）,6405.TW,40.4,1.13,46.4,14.8,0.68,0.6,多頭｜停利 46.4,2026-08-11,✅,35.7,50.0,50.0,44.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,5906.TW,39.5,-3.07,0.0,0.0,0.77,0.8,均線轉下出場,2026-08-11,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4912.TW,89.2,-0.67,0.0,0.0,0.77,0.5,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6584.TWO,538.0,3.07,0.0,0.0,0.77,1.2,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3490.TWO,32.0,1.27,0.0,0.0,0.77,2.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.6,50.0,50.0,44.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4919.TW,125.0,-1.96,0.0,0.0,0.76,0.4,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.3,50.0,50.0,44.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6924.TW,119.5,9.63,0.0,0.0,0.75,1.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6451.TW,433.0,-5.04,0.0,0.0,0.75,0.3,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.0,50.0,50.0,44.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2313.TW,211.5,-1.63,0.0,0.0,0.75,0.7,扣抵預警+籌碼（A即將成立）,2026-08-11,✅,35.0,50.0,50.0,44.0,中性
